Material Description,Plant,Period,Year,Amount in LC,Quantity
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,86.91,5
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,260.73,11
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9490.47,332
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9586.07,336
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13609.96,476
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13453.53,471
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8560.55,300
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8595.31,301
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7900.04,277
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7943.49,278
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9099.38,319
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8969.02,314
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6466.04,227
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6466.04,227
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10481.24,367
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10472.55,367
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9525.24,334
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9707.75,340
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9281.89,325
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9342.73,327
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11480.69,402
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11350.33,397
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9090.69,318
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9073.31,318
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11098.29,388
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11176.51,391
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11141.75,390
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10959.24,384
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11246.04,394
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11402.47,399
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12445.38,435
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12454.07,436
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12845.16,449
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12801.71,448
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9499.16,333
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9577.38,335
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11020.07,386
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11020.07,386
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9403.56,329
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9360.11,328
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6448.65,226
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6413.89,225
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7222.15,253
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7143.93,251
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5866.36,206
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5909.82,208
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11863.09,415
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11976.07,419
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1764.25,63
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1355.78,49
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1581.75,57
Crate: Brown Quart,AA,9,2022,-798.32,-54
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1998.91,71
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2051.05,73
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11150.44,390
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11167.82,391
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11663.2,408
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11715.35,410
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2164.04,77
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2059.75,73
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7230.84,254
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7230.84,254
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10116.22,354
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10133.6,355
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10715.89,375
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10707.2,375
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7309.05,256
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7274.29,255
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5762.07,202
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5779.45,203
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6387.82,224
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6344.36,223
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7187.38,252
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7291.67,256
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,64677.75,2257
Crate: Brown Quart,AA,9,2022,-32643.32,-2254
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10498.62,368
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10455.16,366
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,373.71,15
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11020.07,386
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11020.07,386
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11654.51,408
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11567.6,405
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12349.78,432
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12410.62,434
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9368.8,328
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9334.04,327
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9221.05,323
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9221.05,323
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9725.13,341
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9638.22,338
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9881.56,346
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10020.62,351
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9881.56,346
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9785.96,343
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8751.75,307
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8795.2,308
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6474.73,227
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6448.65,226
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,15634.95,547
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,338.95,13
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1173.27,42
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,252.04,10
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1173.27,42
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,634.44,24
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2980.98,105
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3111.35,110
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2485.6,88
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2502.98,89
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7091.78,249
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6944.04,244
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7065.71,248
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7143.93,251
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8099.93,284
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8082.55,283
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6692.0,235
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6683.31,235
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5918.51,208
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5909.82,208
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11237.35,393
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11254.73,394
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9499.16,333
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9438.33,331
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10385.64,364
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10472.55,367
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8951.64,314
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8803.89,308
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11680.58,409
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11880.47,416
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8630.07,302
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8421.49,295
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10368.25,363
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10516.0,368
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9542.62,334
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9394.87,329
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8656.15,303
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8812.58,309
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10324.8,362
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10194.44,357
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12280.25,430
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12202.04,427
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11463.31,401
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11498.07,402
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10846.25,380
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10820.18,379
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11141.75,390
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11072.22,388
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12306.33,431
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12271.56,429
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12419.31,435
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12419.31,435
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12758.25,446
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12810.4,448
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12462.76,436
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12653.96,443
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12401.93,434
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12540.98,439
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11976.07,419
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12002.15,420
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11385.09,398
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11193.89,392
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10672.44,374
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10733.27,376
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,4988.58,175
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5110.25,180
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3424.22,121
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3276.47,116
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,1955.45,70
Crate: Brown Quart,AA,9,2022,-986.93,-67
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11332.95,397
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11306.87,396
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11810.95,413
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11784.87,412
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5075.49,178
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5058.11,178
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5075.49,178
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5118.95,180
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6266.15,220
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6300.91,221
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6170.55,217
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6014.11,211
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9733.82,341
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9803.35,343
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9725.13,341
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9820.73,344
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13218.87,462
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13114.58,459
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11993.45,420
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11897.85,416
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12932.07,452
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12940.76,453
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11871.78,415
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11889.16,416
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11237.35,393
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11289.49,395
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10185.75,357
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10055.38,352
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13010.29,455
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13149.35,460
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12888.62,451
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12810.4,448
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12619.2,442
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12584.44,440
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11167.82,391
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11150.44,390
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12454.07,436
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12401.93,434
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13218.87,462
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13297.09,465
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11697.96,409
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11697.96,409
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12462.76,436
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12262.87,429
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9594.76,336
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9777.27,342
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7230.84,254
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7222.15,253
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,4258.55,150
Crate: Brown Quart,AA,9,2022,-2149.32,-147
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2051.05,73
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,2146.65,76
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11072.22,388
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11150.44,390
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12766.95,447
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12714.8,445
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5336.22,188
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5136.33,181
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7752.29,272
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7986.95,280
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6561.64,230
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6500.8,228
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8013.02,281
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7978.25,280
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9777.27,342
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9803.35,343
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9629.53,337
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9664.29,338
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13496.98,472
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13540.44,474
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11724.04,410
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11802.25,413
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12879.93,451
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12740.87,446
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11541.53,404
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11584.98,405
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9785.96,343
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9812.04,344
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10950.55,383
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10950.55,383
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13053.75,457
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12949.45,453
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12471.45,436
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12436.69,435
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10689.82,374
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10724.58,375
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9881.56,346
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9925.02,348
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12002.15,420
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11984.76,419
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10759.35,377
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10655.05,373
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8673.53,304
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8734.36,306
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11654.51,408
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11619.75,407
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11419.85,400
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11402.47,399
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6970.11,245
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,156.44,7
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7013.56,246
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,104.29,5
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,4945.13,174
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5005.96,176
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11272.11,395
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11254.73,394
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3910.91,138
Crate: Brown Quart,AA,9,2022,-1973.86,-135
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10542.07,369
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10611.6,372
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8995.09,315
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8734.36,306
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11480.69,402
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11419.85,400
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12575.75,440
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12619.2,442
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13349.24,467
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13297.09,465
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13001.6,455
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13027.67,456
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12210.73,427
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12115.13,424
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9212.36,323
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9281.89,325
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11185.2,392
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11185.2,392
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8317.2,292
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8299.82,291
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11663.2,408
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11654.51,408
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12010.84,420
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11958.69,418
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13349.24,467
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,13357.93,467
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8638.76,303
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,8612.69,302
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9377.49,328
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9351.42,328
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9047.24,317
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9082.0,318
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7856.58,275
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7795.75,273
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9568.69,335
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9516.55,333
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10072.76,353
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10038.0,352
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11932.62,418
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11993.45,420
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5883.75,207
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,5831.6,205
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7891.35,277
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7934.8,278
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7656.69,268
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,182.51,8
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7639.31,268
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,199.89,8
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,947.31,35
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,982.07,36
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3997.82,141
Crate: Brown Quart,AA,9,2022,-2017.73,-138
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11915.24,417
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11810.95,413
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9725.13,341
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,9742.51,341
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11080.91,388
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11106.98,389
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7952.18,279
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7908.73,277
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6474.73,227
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,6631.16,233
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11654.51,408
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11706.65,410
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11263.42,394
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11254.73,394
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7430.73,261
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,7569.78,265
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3415.53,121
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,3224.33,114
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10516.0,368
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10568.15,370
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12375.85,433
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,12384.55,433
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10263.96,359
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10272.65,360
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10220.51,358
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,10246.58,359
B&CR: 750RB Amber Calabash & Brown Crate,AA,9,2022,11167.82,391
